序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
136,000759,中百集团,7.84,3.98,0.3,968682.0,763817475.87,7.03,8.06,7.53,7.53,7.54,1.38,14.77,-6.72,4.29,5194584786.0,5140735236.0,-0.25,0.0,-0.76,-40.06
137,300783,三只松鼠,23.6,3.96,0.9,185866.0,440999082.02,6.52,24.28,22.8,22.92,22.7,5.29,6.63,44.25,3.19,9479409640.0,6614275240.0,0.04,0.0,-7.85,-35.55
138,920262,太湖雪,25.78,3.95,0.98,26641.0,68495628.05,6.57,26.18,24.55,24.6,24.8,3.84,8.54,57.71,5.2,1781763689.0,803959792.0,-0.31,0.04,-6.76,36.69
139,000925,众合科技,8.72,3.93,0.33,486327.0,427373625.4,10.37,9.2,8.33,8.33,8.39,3.75,7.22,-95.71,1.79,5897945162.0,5870690366.0,0.11,0.11,12.08,0.58
140,603093,南华期货,19.9,3.92,0.75,100675.0,199000647.0,6.79,20.27,18.97,19.15,19.15,3.85,1.65,25.91,2.76,12140311271.0,12140311271.0,-0.2,-0.5,-8.76,68.36
141,300557,理工光科,30.81,3.91,1.16,65703.0,200431965.14,6.54,31.2,29.26,29.44,29.65,3.2,5.51,70.51,3.73,3723939321.0,3675222179.0,0.46,0.29,11.63,23.34
142,002251,步步高,5.66,3.85,0.21,2181857.0,1236871997.63,8.81,5.88,5.4,5.4,5.45,2.16,10.14,50.61,1.85,15218040240.0,12182992194.0,0.35,0.89,-16.4,43.29
143,603773,沃格光电,33.64,3.83,1.24,143888.0,490223378.0,5.99,34.91,32.97,32.97,32.4,3.88,6.41,-84.67,6.48,7557516414.0,7554892494.0,-0.18,-0.41,-11.94,33.23
144,603903,中持股份,15.24,3.81,0.56,73566.0,111698409.0,5.65,15.4,14.57,14.77,14.68,2.15,2.88,61.31,2.49,3891068875.0,3891068875.0,0.93,0.99,34.87,137.01
145,001318,阳光乳业,16.82,3.76,0.61,389306.0,669828104.39,7.77,17.83,16.57,16.98,16.21,5.71,13.77,40.8,3.3,4754341200.0,4754341200.0,0.42,0.48,15.13,50.31
146,920932,科达自控,21.18,3.72,0.76,23871.0,50418866.89,6.22,21.47,20.2,20.21,20.42,1.83,2.77,750.16,3.2,2231320413.0,1825318769.0,-0.33,-0.09,-24.95,39.53
147,920207,众诚科技,22.11,3.71,0.79,19187.0,42106118.83,5.49,22.3,21.13,21.13,21.32,2.53,3.41,-155.41,7.1,2038431450.0,1244339037.0,-0.05,-0.05,-18.14,23.66
148,601127,赛力斯,123.93,3.71,4.43,248578.0,3049824524.0,4.31,125.0,119.85,122.0,119.5,3.1,1.65,30.48,7.91,215884211708.0,187107307178.0,-0.04,0.15,-12.84,-6.19
149,300955,嘉亨家化,39.84,3.7,1.42,34096.0,132458866.34,5.34,39.88,37.83,38.22,38.42,1.18,3.38,-102.1,4.58,4015872000.0,4015872000.0,0.86,1.09,32.76,156.7
150,301073,君亭酒店,25.1,3.68,0.89,156934.0,399736148.39,8.47,26.2,24.15,24.22,24.21,4.39,8.81,369.63,5.11,4880721255.0,4472305450.0,0.08,-0.24,-5.07,21.55
151,300049,福瑞股份,68.41,3.62,2.39,55418.0,379421838.17,5.29,69.8,66.31,66.31,66.02,2.2,2.37,121.51,9.51,18127001319.0,15973826806.0,-0.28,-0.19,-16.82,116.9
152,920351,华光源海,23.52,3.61,0.82,27401.0,64908093.61,5.95,24.15,22.8,23.06,22.7,4.27,7.77,79.03,4.75,2070593525.0,829325525.0,0.3,0.04,-18.05,130.59
153,920720,吉冈精密,14.34,3.61,0.5,35645.0,51427537.26,7.23,14.8,13.8,13.95,13.84,2.15,4.98,62.68,7.57,3818844674.0,1026577412.0,0.14,0.28,-15.7,31.68
154,605339,南侨食品,21.95,3.59,0.76,148585.0,332089794.0,8.82,23.26,21.39,21.4,21.19,2.66,3.5,242.35,2.73,9313179021.0,9313179021.0,0.09,0.05,27.76,30.27
155,600725,云维股份,3.76,3.58,0.13,272984.0,100116551.0,7.71,3.82,3.54,3.63,3.63,3.8,2.21,-200.7,16.54,4634087200.0,4634087200.0,-0.27,-0.79,5.03,11.24
156,603536,惠发食品,12.32,3.53,0.42,202098.0,254386286.0,10.67,13.09,11.82,11.89,11.9,1.77,8.4,-57.11,7.23,2986131210.0,2963357443.0,0.65,0.74,8.07,5.48
157,920026,卓兆点胶,36.05,3.53,1.23,15210.0,55128005.03,6.09,36.99,34.87,35.19,34.82,2.74,4.09,54.53,4.85,2958884718.0,1341587051.0,0.0,0.0,-13.78,75.34
158,002123,梦网科技,12.69,3.51,0.43,535256.0,671646139.02,5.63,12.81,12.12,12.19,12.26,2.2,7.43,-131.56,5.92,10220799977.0,9137685356.0,-0.08,0.08,-7.51,17.39
159,920799,艾融软件,47.3,3.5,1.6,28746.0,134160577.56,4.66,47.5,45.37,45.61,45.7,1.8,2.38,142.82,24.61,9922596365.0,5709326208.0,-0.21,0.3,-17.94,-7.83
160,920682,球冠电缆,9.76,3.5,0.33,113653.0,110100205.61,7.1,9.98,9.31,9.54,9.43,2.05,6.04,30.13,2.78,3166924800.0,1836561863.0,0.0,-0.51,-6.06,52.98
161,000058,深 赛 格,9.48,3.49,0.32,310867.0,297508743.0,8.08,9.99,9.25,9.45,9.16,4.83,3.16,94.24,5.6,11671782371.0,9335329076.0,0.11,0.21,-2.57,18.2
162,920374,云里物里,25.32,3.47,0.85,10720.0,27006366.52,3.96,25.56,24.59,24.59,24.47,2.18,3.14,184.27,8.12,2064035760.0,863755111.0,-0.12,-0.16,-16.9,1.0
163,300701,森霸传感,13.12,3.47,0.44,163765.0,215331319.86,7.97,13.49,12.48,12.61,12.68,1.97,6.57,45.38,3.81,3709484761.0,3268478318.0,0.23,-0.15,-12.88,29.26
164,688037,芯源微,129.57,3.45,4.32,41504.0,535587316.0,7.33,133.18,124.0,124.97,125.25,2.36,2.06,-1949.78,9.65,26124848743.0,26124848743.0,-0.29,0.02,6.17,55.14
165,920748,路桥信息,52.18,3.43,1.73,20298.0,106278911.27,5.87,53.66,50.7,50.7,50.45,1.55,3.26,-85.78,16.22,4004293200.0,3253296464.0,-0.04,0.46,-7.86,168.69
166,301377,鼎泰高科,115.64,3.43,3.84,79876.0,922370903.45,8.43,118.57,109.15,111.0,111.8,1.2,11.25,125.95,19.02,47412400000.0,8213215360.0,0.35,0.1,32.87,464.92
167,920925,锦好医疗,30.7,3.37,1.0,14167.0,44179767.21,10.2,32.34,29.31,29.56,29.7,4.03,2.56,128.59,8.11,3022741740.0,1697558127.0,0.13,-0.16,-3.22,164.43
168,600183,生益科技,61.11,3.37,1.99,334168.0,2039028955.0,6.04,62.2,58.63,58.88,59.12,1.68,1.4,45.57,9.56,148443476145.0,146327989354.0,-0.24,0.16,14.52,165.12
169,600960,渤海汽车,5.22,3.37,0.17,355020.0,185320302.0,4.95,5.38,5.13,5.18,5.05,5.95,3.74,17.71,1.34,4961691004.0,4961691004.0,0.19,0.19,9.89,56.76
170,920856,浩淼科技,17.47,3.37,0.57,15172.0,26348108.86,4.26,17.69,16.97,17.1,16.9,2.4,2.86,69.04,3.51,1661862191.0,926958846.0,0.06,0.11,-17.79,131.7
171,603163,圣晖集成,61.7,3.37,2.01,41009.0,256704969.0,9.98,65.66,59.7,60.28,59.69,2.26,4.1,48.38,5.54,6170000000.0,6170000000.0,0.26,-0.13,30.2,140.36
172,920415,恒拓开源,14.45,3.36,0.47,26631.0,38243996.35,3.79,14.54,14.01,14.1,13.98,2.16,2.5,259.57,3.79,2030390987.0,1537768870.0,0.35,0.35,-19.72,-4.56
173,920030,德众汽车,6.8,3.34,0.22,53162.0,35874302.78,4.1,6.88,6.61,6.61,6.58,3.68,4.75,-113.33,2.68,1216109831.0,761811868.0,-0.29,0.0,-12.14,20.57
174,920130,立方控股,23.25,3.33,0.75,18151.0,42174360.36,4.0,23.52,22.62,22.66,22.5,2.75,3.24,-113.11,4.2,2144655237.0,1300971327.0,-0.09,-0.09,-21.61,50.0
175,600699,均胜电子,27.43,3.31,0.88,696569.0,1906947429.0,3.99,27.96,26.9,27.07,26.55,4.11,5.14,28.48,2.97,42537636543.0,37169121455.0,0.11,0.0,-1.01,78.0
176,600855,航天长峰,21.56,3.31,0.69,572897.0,1191809066.0,12.51,22.11,19.5,20.3,20.87,1.43,12.25,-98.0,6.6,10101781216.0,10082312536.0,0.05,0.14,53.13,67.39
177,002285,世联行,3.17,3.26,0.1,1324137.0,423194698.86,8.79,3.32,3.05,3.08,3.07,1.56,6.7,-114.03,2.25,6317268050.0,6263210636.0,-0.31,0.0,19.62,22.39
178,301050,雷电微力,49.39,3.26,1.56,139097.0,674741389.54,8.51,50.23,46.16,48.07,47.83,4.16,6.61,58.43,3.87,12209809126.0,10389960244.0,0.39,0.14,0.86,-3.59
179,605055,迎丰股份,9.98,3.21,0.31,156129.0,154865236.0,7.03,10.16,9.48,9.67,9.67,2.14,3.55,-77.17,4.21,4391200000.0,4391200000.0,0.2,0.2,8.01,105.35
180,920726,朱老六,23.63,3.19,0.73,88722.0,211601675.2,8.52,24.6,22.65,22.66,22.9,1.65,15.87,113.9,5.32,2402462100.0,1321323554.0,0.9,0.9,11.88,19.77
181,002537,海联金汇,8.44,3.18,0.26,570101.0,475182289.01,5.62,8.52,8.06,8.17,8.18,5.32,4.88,37.04,2.34,9908701328.0,9868045848.0,-0.24,-0.12,-11.16,46.78
182,601965,中国汽研,16.9,3.17,0.52,64818.0,109065335.0,2.99,17.05,16.56,16.97,16.38,3.65,0.65,19.09,2.26,16951627590.0,16869069231.0,0.12,0.18,-8.99,-2.2
183,600814,杭州解百,8.27,3.12,0.25,384623.0,320478079.0,4.86,8.46,8.07,8.16,8.02,3.51,5.23,24.22,1.64,6079100005.0,6079100005.0,0.12,0.24,4.03,1.97
184,300322,硕贝德,23.61,3.1,0.71,308210.0,719935554.55,4.98,23.8,22.66,23.4,22.9,2.73,7.0,160.65,10.89,10861500792.0,10398570314.0,0.55,0.81,-0.21,80.09
185,920204,沪江材料,18.16,3.06,0.54,8966.0,16225035.61,4.26,18.3,17.55,17.58,17.62,1.61,1.79,74.11,3.5,1712266394.0,907762794.0,0.11,0.06,-22.39,4.49
186,301446,福事特,29.37,3.05,0.87,23401.0,69203834.12,8.88,30.68,28.15,28.5,28.5,4.35,7.37,34.46,2.59,3054480000.0,933143640.0,0.17,0.24,5.88,34.48
187,920278,鹿得医疗,9.19,3.03,0.27,27384.0,25159244.34,7.06,9.46,8.83,8.92,8.92,3.48,3.7,68.0,4.19,1603655000.0,680501120.0,0.11,-0.43,-15.77,32.23
188,603778,国晟科技,11.97,3.01,0.35,720020.0,842822491.0,7.92,12.15,11.23,11.5,11.62,0.98,11.2,-39.03,10.8,7860006176.0,7694999990.0,1.44,1.61,203.81,295.05
189,920792,东和新材,12.69,3.0,0.37,11293.0,14158904.04,3.65,12.79,12.34,12.34,12.32,1.77,1.13,31.36,2.06,2100702600.0,1273553654.0,0.48,1.85,-10.95,44.7
190,000592,平潭发展,15.25,2.97,0.44,3409310.0,5071330132.76,9.39,15.49,14.1,14.36,14.81,1.51,17.8,707.47,15.36,29459658603.0,29205159847.0,-0.07,-0.13,349.85,431.36
191,300978,东箭科技,12.9,2.95,0.37,283310.0,362225271.77,6.46,13.21,12.4,12.99,12.53,2.77,14.82,31.34,3.31,5452865333.0,2466730015.0,0.0,0.0,15.18,22.39
192,300720,海川智能,28.23,2.95,0.81,68526.0,189458041.2,8.46,28.83,26.51,27.3,27.42,0.85,3.92,149.4,9.4,5501384937.0,4930425706.0,0.04,-0.04,9.12,62.15
193,301598,博科测试,61.89,2.93,1.76,5921.0,36190369.73,5.45,62.88,59.6,60.68,60.13,3.57,4.02,35.06,3.85,3645149131.0,911287298.0,0.31,0.29,-8.0,-6.16
194,688722,同益中,18.28,2.93,0.52,37980.0,66802805.0,6.93,18.28,17.05,17.76,17.76,3.05,1.69,33.11,2.91,4106907276.0,4096643056.0,1.61,2.29,-2.82,44.16
195,002557,洽洽食品,21.91,2.91,0.62,87014.0,190516743.9,4.13,22.13,21.25,21.28,21.29,3.83,1.72,49.48,2.13,11083286775.0,11059586180.0,0.0,-0.09,-3.05,-21.1
196,600694,大商股份,18.47,2.9,0.52,132105.0,243324129.0,4.12,18.6,17.86,17.88,17.95,2.42,3.84,10.72,0.72,6360289083.0,6360289083.0,0.33,0.27,-1.49,-19.9
197,300152,ST新动力,2.13,2.9,0.06,241341.0,51767642.55,4.35,2.19,2.1,2.12,2.07,2.03,3.39,-157.45,6.45,1518264000.0,1517877245.0,0.0,0.0,-20.22,-57.82
198,001206,依依股份,30.18,2.9,0.85,33028.0,99197282.08,5.05,30.59,29.11,29.21,29.33,1.83,3.11,26.71,2.98,5580095125.0,3208600613.0,-0.13,0.0,4.18,89.57
199,603221,爱丽家居,12.86,2.88,0.36,78684.0,101527789.0,11.28,13.72,12.31,12.41,12.5,3.0,3.25,109.33,1.96,3144784400.0,3115592200.0,0.0,-0.23,0.39,43.69
200,300506,*ST名家,4.28,2.88,0.12,122819.0,51949140.98,6.49,4.35,4.08,4.1,4.16,1.79,1.84,-19.68,-174.94,2977153315.0,2862021076.0,0.23,0.0,9.18,32.92
201,603297,永新光学,102.0,2.87,2.85,26156.0,270842158.0,6.14,107.09,101.0,104.0,99.15,4.22,2.36,56.19,5.66,11315543400.0,11294368200.0,-0.24,-0.35,4.41,9.71
202,000488,ST晨鸣,2.15,2.87,0.06,364467.0,78319836.55,4.78,2.18,2.08,2.09,2.09,5.89,2.17,-0.79,1.98,6324130830.0,3614982850.0,0.0,0.0,-3.15,-29.51
203,603376,大明电子,40.23,2.86,1.12,44688.0,179474488.0,4.99,40.95,39.0,39.0,39.11,1.07,14.4,62.59,9.56,16092040230.0,1248642527.0,0.1,0.15,220.56,220.56
204,300856,科思股份,15.51,2.85,0.43,88508.0,136516857.96,4.91,15.66,14.92,15.18,15.08,1.82,1.94,71.0,2.76,7377907324.0,7081149267.0,0.13,0.06,9.61,-14.26
205,300198,ST纳川,2.55,2.82,0.07,228159.0,58752441.0,5.65,2.66,2.52,2.55,2.48,2.02,2.22,-18.21,142.16,2630448777.0,2616852103.0,0.39,0.39,9.44,21.43
206,002825,纳尔股份,12.43,2.81,0.34,212967.0,267145890.1,5.96,12.75,12.03,12.05,12.09,1.28,8.3,22.1,2.62,4245281629.0,3188842019.0,-0.24,-0.24,22.58,61.43
207,603777,来伊份,13.62,2.79,0.37,91215.0,124034055.0,5.43,13.87,13.15,13.2,13.25,2.23,2.73,-27.26,2.87,4554857141.0,4554857141.0,0.07,0.0,-5.09,-11.67
208,920429,康比特,15.84,2.79,0.43,26476.0,42107407.89,5.84,16.3,15.4,15.53,15.41,2.58,2.34,101.31,2.38,1972080000.0,1794496033.0,0.25,0.25,-22.24,5.32
209,300803,指南针,129.65,2.79,3.52,197203.0,2526513650.95,4.81,131.12,125.05,125.05,126.13,1.41,3.29,509.96,29.21,78855105866.0,77615582114.0,-0.12,-0.33,-12.68,95.93
210,600729,重庆百货,26.58,2.78,0.72,116401.0,307672468.0,3.94,26.68,25.66,25.69,25.86,2.51,6.05,8.86,1.49,11707242787.0,5116193994.0,0.53,0.45,-6.28,-4.7
211,600785,新华百货,13.85,2.74,0.37,124956.0,173152189.0,4.53,14.06,13.45,13.46,13.48,1.65,5.54,21.8,1.36,3124993228.0,3124993228.0,0.44,0.51,-5.65,8.88
212,920699,海达尔,50.93,2.72,1.35,4090.0,20730111.53,5.75,51.7,48.85,49.59,49.58,2.03,1.96,33.41,7.04,2323696529.0,1063179029.0,0.89,1.25,-15.02,35.63
213,000532,华金资本,15.52,2.71,0.41,155300.0,239518215.76,4.17,15.74,15.11,15.13,15.11,1.44,4.52,38.75,3.41,5349873437.0,5331892058.0,-0.39,-0.32,4.58,18.11
214,600778,友好集团,6.81,2.71,0.18,265750.0,181789004.0,9.2,7.13,6.52,6.56,6.63,2.08,8.54,112.54,9.22,2121256107.0,2119373346.0,0.29,0.29,-5.81,-25.08
215,301408,华人健康,15.34,2.68,0.4,181522.0,275915972.37,7.63,15.65,14.51,14.94,14.94,1.96,12.17,29.36,2.93,6136153400.0,2288287788.0,-0.13,0.26,12.3,40.35
216,300973,立高食品,39.28,2.67,1.02,32913.0,130111146.88,4.42,39.95,38.26,38.26,38.26,3.44,2.82,20.13,2.75,6651695272.0,4577151532.0,-0.08,0.0,-16.09,2.45
217,605388,均瑶健康,8.1,2.66,0.21,492337.0,404411013.0,4.82,8.43,8.05,8.19,7.89,3.89,8.2,-1539.98,2.84,4863920400.0,4863920400.0,0.12,0.12,-5.15,30.43
218,002590,万安科技,13.61,2.64,0.35,177479.0,241733920.85,3.62,13.86,13.38,13.86,13.26,6.89,3.59,35.8,2.35,7064304212.0,6736362933.0,0.22,0.15,-8.47,11.92
219,000419,通程控股,6.22,2.64,0.16,96499.0,60135788.0,4.79,6.36,6.07,6.08,6.06,1.36,1.78,20.38,0.97,3381084114.0,3381084114.0,-0.16,0.0,1.47,11.87
220,603228,景旺电子,66.73,2.63,1.71,325711.0,2223380985.0,7.84,70.15,65.05,65.4,65.02,1.77,3.34,51.98,5.15,65714645462.0,65109962225.0,0.24,0.54,-3.29,146.78
221,600609,金杯汽车,4.74,2.6,0.12,253874.0,120399535.0,7.79,4.93,4.57,4.65,4.62,4.22,1.95,25.71,3.93,6183607565.0,6183607565.0,0.21,0.0,-9.54,-34.17
222,301479,弘景光电,84.8,2.59,2.14,8181.0,68987822.71,3.44,85.5,82.66,82.9,82.66,2.55,3.9,39.97,6.13,7544260238.0,1780945517.0,0.06,-0.01,-10.46,193.83
223,601500,通用股份,4.77,2.58,0.12,399951.0,188706268.0,3.44,4.79,4.63,4.66,4.65,2.04,2.53,51.63,1.24,7581036056.0,7550913506.0,-0.21,-0.21,3.92,-10.51
224,600712,南宁百货,6.77,2.58,0.17,133047.0,90045160.0,4.09,6.88,6.61,6.63,6.6,1.78,2.47,9516.04,4.63,3687316787.0,3646649472.0,-0.15,0.15,-8.14,-6.36
225,920651,天罡股份,41.01,2.58,1.03,3339.0,13589526.59,3.68,41.2,39.73,39.98,39.98,0.95,2.19,35.89,4.87,2501610000.0,626422460.0,0.1,-0.27,19.74,70.52
226,600776,东方通信,16.34,2.57,0.41,846485.0,1353278255.0,10.61,16.8,15.11,15.9,15.93,2.7,8.85,42.25,5.43,20523041046.0,15621041046.0,0.25,0.31,14.27,46.81
227,600838,上海九百,8.82,2.56,0.22,132731.0,117568081.0,5.47,9.05,8.58,8.58,8.6,1.65,3.31,93.29,2.24,3535779072.0,3535779072.0,0.34,0.23,-1.23,-9.07
228,601615,明阳智能,14.0,2.56,0.35,568876.0,808736587.0,6.37,14.58,13.71,13.88,13.65,3.55,2.52,31.01,1.2,31660953884.0,31660953884.0,0.21,0.14,8.02,13.64
229,002277,友阿股份,7.21,2.56,0.18,437641.0,316107762.94,3.7,7.31,7.05,7.1,7.03,1.6,3.14,118.01,1.5,10051985888.0,10051985888.0,-0.14,0.0,0.84,23.25
230,002372,伟星新材,10.53,2.53,0.26,123613.0,129736691.76,3.12,10.58,10.26,10.26,10.27,2.62,0.84,23.3,3.58,16764160014.0,15488135888.0,-0.09,0.0,-0.94,-12.54
231,920111,聚星科技,23.89,2.53,0.59,15889.0,37547216.15,3.48,23.92,23.11,23.28,23.3,1.83,2.14,33.32,4.13,3706641005.0,1773106841.0,0.59,0.59,-21.31,0.72
232,600628,新世界,8.15,2.52,0.2,512300.0,420292308.0,5.91,8.47,8.0,8.0,7.95,3.45,7.92,61.32,1.24,5272034380.0,5272034380.0,0.74,0.37,5.43,0.25
233,920274,宏裕包材,32.63,2.51,0.8,59677.0,197745231.44,12.22,34.56,30.67,31.24,31.83,3.49,7.34,131.33,5.44,2653906688.0,2653906688.0,0.55,0.25,-16.31,187.24
234,920419,路斯股份,16.4,2.5,0.4,13329.0,21904311.1,4.5,16.65,15.93,16.16,16.0,1.95,1.38,27.16,2.81,1694224960.0,1584540104.0,0.43,0.43,-19.29,13.1
235,300662,科锐国际,25.13,2.49,0.61,45923.0,116284005.2,3.22,25.76,24.97,25.26,24.52,1.73,2.34,16.88,2.28,4945743802.0,4932606667.0,-0.24,-0.28,-15.64,20.24
236,601696,中银证券,14.96,2.47,0.36,1093844.0,1617659664.0,5.0,15.14,14.41,14.42,14.6,1.75,3.94,36.49,2.22,41558880000.0,41558880000.0,-0.13,-0.66,-2.6,34.53
237,688146,中船特气,41.22,2.46,0.99,82444.0,345316888.0,6.66,42.85,40.17,40.17,40.23,3.72,5.69,66.67,3.85,21822352953.0,5975698107.0,-0.1,-0.19,2.16,42.78
238,300879,大叶股份,29.87,2.43,0.71,45173.0,133687002.6,4.22,30.22,28.99,29.22,29.16,2.16,2.25,36.62,4.39,6045653142.0,6004719742.0,0.07,0.07,-21.44,90.74
239,600178,东安动力,11.79,2.43,0.28,54538.0,63779370.0,3.39,11.86,11.47,11.64,11.51,3.64,1.17,-1255.85,2.16,5499753938.0,5499753938.0,0.0,0.0,-12.08,1.29
240,002456,欧菲光,10.63,2.41,0.25,795175.0,833350546.95,4.91,10.73,10.22,10.4,10.38,2.61,2.4,-393.65,9.06,35716665956.0,35240522967.0,0.19,0.09,-19.47,-11.27
241,600858,银座股份,6.39,2.4,0.15,349975.0,225483238.0,7.85,6.7,6.21,6.21,6.24,1.75,6.76,28.28,1.22,3323225504.0,3307131905.0,0.47,0.63,7.76,15.97
242,002471,中超控股,5.98,2.4,0.14,5086367.0,3002668130.82,10.79,6.28,5.65,5.83,5.84,9.92,38.02,-245.73,4.69,8185184800.0,8000506033.0,0.17,0.34,15.89,119.05
243,600573,惠泉啤酒,12.38,2.4,0.29,269150.0,341747493.0,8.93,13.2,12.12,12.12,12.09,1.26,10.77,23.55,2.25,3095000000.0,3095000000.0,0.16,0.0,5.81,10.73
244,001382,新亚电缆,20.93,2.4,0.49,47255.0,98254500.56,4.75,21.17,20.2,20.47,20.44,3.06,7.62,83.79,5.42,8623160000.0,1297660000.0,-0.24,-0.29,1.11,192.73
245,688071,华依科技,31.27,2.39,0.73,26125.0,81497172.0,5.53,31.98,30.29,31.0,30.54,3.67,3.08,-67.91,2.5,2651374669.0,2651374669.0,0.0,0.48,-20.25,16.03
246,920553,凯腾精工,10.34,2.38,0.24,20561.0,21215404.99,3.96,10.45,10.05,10.14,10.1,1.75,2.24,53.68,4.21,1485759356.0,949886354.0,0.49,0.49,-12.89,50.51
247,300427,红相股份,13.84,2.37,0.32,1087521.0,1493082666.58,10.43,14.29,12.88,12.99,13.52,1.09,21.62,84.74,5.5,7037920924.0,6961587650.0,0.29,0.36,120.73,134.58
248,000536,华映科技,5.65,2.36,0.13,3115227.0,1773637159.23,5.8,5.85,5.53,5.7,5.52,2.12,11.27,-16.24,27.33,15628085337.0,15611416215.0,0.0,-0.53,12.1,25.28
249,000785,居然智家,3.06,2.34,0.07,896045.0,276532787.8,7.02,3.18,2.97,2.97,2.99,1.48,1.52,35.89,0.92,19054769371.0,18046636000.0,0.33,0.33,-6.42,-14.29
250,920022,世昌股份,31.72,2.32,0.72,16304.0,51771108.12,5.48,32.49,30.79,30.79,31.0,1.39,9.81,28.19,4.94,1913382120.0,527027800.0,0.09,-0.16,207.36,207.36
251,300896,爱美客,140.96,2.31,3.18,38161.0,540323388.87,4.47,143.52,137.36,137.6,137.78,3.13,1.83,29.26,5.77,42653376919.0,29403067707.0,0.0,0.01,-26.91,-20.59
252,920273,一致魔芋,35.91,2.31,0.81,43663.0,159322771.18,5.64,37.11,35.13,35.49,35.1,2.06,6.45,44.58,5.7,3705495695.0,2431974837.0,0.25,0.03,-15.31,145.96
253,002568,百润股份,21.7,2.31,0.49,55802.0,120521270.9,2.92,21.8,21.18,21.18,21.21,1.16,0.77,31.07,4.79,22753503644.0,15683854568.0,0.09,0.0,-14.4,-21.69
254,603197,保隆科技,35.4,2.31,0.8,34516.0,122578217.0,3.47,36.26,35.06,35.52,34.6,3.91,1.62,28.65,2.36,7563554053.0,7563554053.0,-0.06,-0.11,-8.43,-4.12
255,301067,显盈科技,33.33,2.3,0.75,57864.0,192206375.74,4.88,33.81,32.22,32.28,32.58,1.74,9.07,-2201.99,3.91,3240875880.0,2127417237.0,0.51,0.36,2.87,5.44
256,920639,晨光电缆,8.94,2.29,0.2,93498.0,82179860.06,9.27,9.26,8.45,8.64,8.74,1.82,8.0,40.84,2.08,1802304000.0,1044663290.0,-0.11,1.02,-2.72,50.76
257,688418,震有科技,42.09,2.28,0.94,212871.0,906957855.0,9.45,44.5,40.61,41.5,41.15,2.78,11.06,-128.82,9.28,8104624545.0,8104624545.0,-0.05,-0.14,35.29,44.34
258,301656,联合动力,26.61,2.27,0.59,88443.0,235782068.79,3.11,26.87,26.06,26.07,26.02,2.92,5.3,60.6,6.92,63991486115.0,4440721771.0,-0.04,-0.34,113.22,113.22
259,601279,英利汽车,4.96,2.27,0.11,519645.0,256781637.0,9.28,5.19,4.74,4.86,4.85,1.91,3.28,-110.11,1.86,7865498486.0,7865498486.0,-0.2,0.4,12.98,29.84
260,920876,慧为智能,26.36,2.25,0.58,8423.0,22101292.36,4.03,26.52,25.48,25.8,25.78,1.36,2.18,558.22,6.71,1691802171.0,1016595516.0,-0.08,-0.11,-20.48,61.62
261,000679,大连友谊,8.18,2.25,0.18,67447.0,55226902.0,5.0,8.35,7.95,7.95,8.0,2.29,1.89,-38.29,14.77,2915352000.0,2915352000.0,0.0,0.0,-5.65,25.08
262,300928,华安鑫创,30.1,2.24,0.66,20457.0,61656888.0,6.42,31.19,29.3,30.11,29.44,4.85,3.82,-30.95,2.19,2408000000.0,1612952988.0,0.53,0.67,-10.74,-8.48
263,002879,长缆科技,18.22,2.24,0.4,133687.0,241561492.8,6.68,18.58,17.39,17.89,17.82,2.61,9.7,78.89,2.0,3518421201.0,2512246571.0,-0.27,-0.05,2.59,22.69
264,002702,海欣食品,8.72,2.23,0.19,962951.0,847984519.93,9.14,9.01,8.23,8.25,8.53,1.15,20.99,-128.95,4.63,4846227200.0,4000245500.0,0.11,-0.57,84.36,102.32
265,688375,国博电子,79.02,2.21,1.71,42981.0,334836073.0,9.66,81.65,74.18,76.0,77.31,1.24,0.72,142.94,7.6,47097097398.0,47097097398.0,0.03,-0.03,3.84,61.4
266,300098,高新兴,6.0,2.21,0.13,1051411.0,632716642.8,6.3,6.24,5.87,6.16,5.87,2.51,6.82,123.04,3.84,10426693650.0,9250461762.0,0.17,0.0,-3.23,9.49
267,920275,驱动力,9.24,2.21,0.2,15643.0,14571715.62,4.98,9.5,9.05,9.09,9.04,2.21,1.19,279.89,6.32,1472649024.0,1218890174.0,0.54,0.43,-17.65,43.7
268,002355,兴民智通,6.0,2.21,0.13,395775.0,240110423.68,8.35,6.4,5.91,6.3,5.87,7.23,6.4,-16.6,3.28,4010886000.0,3708999900.0,0.0,0.0,-3.85,-5.81
269,601086,国芳集团,10.65,2.21,0.23,215859.0,230279746.0,5.18,10.84,10.3,10.32,10.42,1.52,3.24,87.33,4.46,7092900000.0,7092900000.0,0.57,0.76,-13.2,83.94
270,300085,银之杰,39.87,2.2,0.86,247015.0,969748582.61,5.2,40.49,38.46,38.73,39.01,1.5,3.79,-355.72,56.25,28173758130.0,25995752728.0,-0.5,-0.72,-26.62,4.24
271,300072,海新能科,4.66,2.19,0.1,1211636.0,572246004.15,7.24,4.86,4.53,4.59,4.56,4.13,5.2,141.71,1.81,10949696607.0,10864143518.0,0.22,0.22,21.35,31.27
